freq_hz,target_mvrms,measured_mvrms,error_mvrms,amp_code,atten_db,iterations,pass_fail,reason
110000000,10.0,9.6644,-0.33559999999999945,1023,30.0,4,PASS,within tolerance
110000000,50.0,49.4646,-0.5354000000000028,1023,15.5,3,PASS,within tolerance
110000000,100.0,100.0809,0.08089999999999975,996,9.5,6,PASS,within tolerance
120000000,10.0,9.3469,-0.6531000000000002,1023,31.5,3,PASS,within tolerance
120000000,50.0,51.4384,1.4384000000000015,1023,17.5,8,FAIL,max iterations
120000000,100.0,99.7069,-0.2930999999999955,1019,11.5,3,PASS,within tolerance
130000000,10.0,9.114799999999999,-0.8852000000000011,1023,30.5,2,PASS,within tolerance
130000000,50.0,50.2385,0.23850000000000193,1023,17.0,3,PASS,within tolerance
130000000,100.0,99.01790000000001,-0.9820999999999884,992,10.5,3,PASS,within tolerance
